idx,block,trial,stimuli,reward,response,trialtype,regret
9,6,8,blue/red,40,blue,decision,20
9,6,9,green/red,40,green,catch,20
9,6,10,green/blue,0,green,catch,40
9,6,11,blue/yellow,80,blue,catch,0
9,6,12,green/blue,40,green,catch,40
9,6,13,red/blue,60,red,decision,20
9,6,14,red/blue,60,red,decision,0
9,6,15,yellow/green,20,yellow,decision,20
9,6,16,red/green,60,red,catch,0
9,6,17,red/blue,60,red,decision,20
9,6,18,green/yellow,40,green,decision,0
9,6,19,yellow/blue,20,yellow,catch,20
9,6,20,yellow/red,20,yellow,catch,40
9,6,21,yellow/green,40,green,decision,0
9,6,22,yellow/green,20,yellow,decision,0
9,6,23,red/blue,60,red,decision,0
9,6,24,red/yellow,60,red,catch,0
9,6,25,yellow/green,20,yellow,decision,0
9,6,26,blue/green,40,blue,catch,0
9,6,27,green/yellow,0,green,decision,20
9,6,28,green/yellow,20,yellow,decision,0
9,6,29,blue/yellow,40,blue,catch,0
9,6,30,yellow/blue,20,yellow,catch,20
9,6,31,blue/red,40,blue,decision,20
9,6,32,blue/yellow,40,blue,catch,0
9,6,33,green/yellow,40,green,decision,0
9,6,34,red/blue,60,red,decision,0
9,6,35,yellow/green,20,yellow,decision,20
9,6,36,yellow/blue,20,yellow,catch,60
9,6,37,yellow/green,20,yellow,decision,0
9,6,38,blue/red,80,blue,decision,0
9,6,39,red/blue,40,blue,decision,20
9,6,40,green/yellow,40,green,decision,0
10,1,1,blue/green,80,blue,catch,0
10,1,2,red/blue,60,red,decision,20
10,1,3,blue/red,80,blue,decision,0
10,1,4,green/blue,0,green,catch,80
10,1,5,green/red,40,green,catch,20
10,1,6,green/yellow,40,green,decision,0
10,1,7,yellow/green,20,yellow,decision,20
10,1,8,yellow/green,20,yellow,decision,0
10,1,9,green/red,40,green,catch,20
10,1,10,red/blue,60,red,decision,20
10,1,11,red/green,60,red,catch,0
10,1,12,red/blue,60,red,decision,20
10,1,13,green/blue,40,green,catch,40
10,1,14,green/yellow,40,green,decision,0
10,1,15,yellow/green,0,green,decision,20
10,1,16,red/yellow,60,red,catch,0
10,1,17,yellow/blue,20,yellow,catch,20
10,1,18,green/red,0,green,catch,60
10,1,19,yellow/green,20,yellow,decision,20
10,1,20,green/yellow,0,green,decision,20
10,1,21,blue/red,60,red,decision,0
10,1,22,green/blue,0,green,catch,80
10,1,23,blue/red,40,blue,decision,20
10,1,24,yellow/blue,20,yellow,catch,60
10,1,25,red/blue,60,red,decision,0
10,1,26,blue/red,80,blue,decision,0
10,1,27,yellow/green,20,yellow,decision,20
10,1,28,blue/green,40,green,catch,40
10,1,29,yellow/red,20,yellow,catch,40
10,1,30,yellow/red,20,yellow,catch,40
10,1,31,blue/yellow,80,blue,catch,0
10,1,32,blue/red,40,blue,decision,20
10,1,33,blue/red,60,red,decision,20
10,1,34,blue/red,80,blue,decision,0
10,1,35,yellow/green,20,yellow,decision,20
10,1,36,blue/green,40,blue,catch,0
10,1,37,green/yellow,0,green,decision,20
10,1,38,green/yellow,0,green,decision,20
10,1,39,green/yellow,40,green,decision,0
10,1,40,yellow/green,20,yellow,decision,20
10,2,1,red/green,60,red,catch,0
10,2,2,blue/red,60,red,decision,0
10,2,3,yellow/green,20,yellow,decision,20
10,2,4,yellow/green,20,yellow,decision,0
10,2,5,green/red,40,green,catch,20
10,2,6,blue/green,40,blue,catch,0
10,2,7,red/blue,60,red,decision,0
10,2,8,red/green,60,red,catch,0
10,2,9,green/red,40,green,catch,20
10,2,10,red/blue,60,red,decision,20
10,2,11,blue/red,80,blue,decision,0
10,2,12,green/red,0,green,catch,60
10,2,13,red/blue,40,blue,decision,20
10,2,14,green/blue,40,green,catch,40
10,2,15,yellow/green,20,yellow,decision,20
10,2,16,green/yellow,40,green,decision,0
10,2,17,green/blue,0,green,catch,80
10,2,18,yellow/green,20,yellow,decision,0
10,2,19,blue/yellow,80,blue,catch,0
10,2,20,yellow/green,20,yellow,decision,0
10,2,21,blue/red,80,blue,decision,0
10,2,22,red/blue,60,red,decision,20
10,2,23,yellow/red,20,yellow,catch,40
10,2,24,green/blue,40,green,catch,40
10,2,25,green/yellow,40,green,decision,0
10,2,26,blue/green,40,blue,catch,0
10,2,27,blue/red,80,blue,decision,0
10,2,28,yellow/green,40,green,decision,0
10,2,29,blue/yellow,20,yellow,catch,20
10,2,30,green/yellow,0,green,decision,20
10,2,31,green/yellow,0,green,decision,20
10,2,32,green/yellow,40,green,decision,0
10,2,33,yellow/blue,20,yellow,catch,20
10,2,34,green/yellow,0,green,decision,20
10,2,35,blue/red,40,blue,decision,20
10,2,36,green/blue,0,green,catch,40
10,2,37,yellow/blue,20,yellow,catch,60
10,2,38,blue/red,80,blue,decision,0
10,2,39,yellow/green,20,yellow,decision,0
10,2,40,yellow/green,40,green,decision,0
10,3,1,green/yellow,0,green,decision,20
10,3,2,yellow/green,20,yellow,decision,20
10,3,3,green/red,0,green,catch,60
10,3,4,yellow/green,20,yellow,decision,20
10,3,5,red/blue,60,red,decision,20
10,3,6,blue/red,80,blue,decision,0
10,3,7,blue/red,60,red,decision,20
10,3,8,yellow/green,20,yellow,decision,0
10,3,9,blue/green,40,blue,catch,0
10,3,10,blue/yellow,80,blue,catch,0
10,3,11,blue/red,80,blue,decision,0
10,3,12,yellow/green,40,green,decision,0
10,3,13,red/blue,60,red,decision,0
10,3,14,green/yellow,40,green,decision,0
10,3,15,green/yellow,40,green,decision,0
10,3,16,blue/yellow,80,blue,catch,0
10,3,17,yellow/blue,80,blue,catch,0
10,3,18,red/yellow,60,red,catch,0
10,3,19,yellow/red,20,yellow,catch,40
10,3,20,green/yellow,20,yellow,decision,0
10,3,21,yellow/green,20,yellow,decision,20
10,3,22,yellow/red,20,yellow,catch,40
10,3,23,red/blue,60,red,decision,20
10,3,24,red/blue,80,blue,decision,0
10,3,25,blue/green,40,blue,catch,0
10,3,26,red/green,60,red,catch,0
10,3,27,green/yellow,40,green,decision,0
10,3,28,red/blue,60,red,decision,20
10,3,29,yellow/red,20,yellow,catch,40
10,3,30,red/yellow,60,red,catch,0
10,3,31,green/blue,80,blue,catch,0
10,3,32,yellow/green,20,yellow,decision,0
10,3,33,red/blue,60,red,decision,20
10,3,34,green/red,0,green,catch,60
10,3,35,green/yellow,40,green,decision,0
10,3,36,red/yellow,20,yellow,catch,40
10,3,37,yellow/green,20,yellow,decision,20
10,3,38,red/blue,60,red,decision,0
10,3,39,green/blue,40,green,catch,40
10,3,40,yellow/green,20,yellow,decision,20
10,4,1,blue/red,40,blue,decision,20
10,4,2,red/yellow,60,red,catch,0
10,4,3,green/yellow,0,green,decision,20
10,4,4,red/green,60,red,catch,0
10,4,5,green/blue,40,green,catch,40
10,4,6,blue/red,80,blue,decision,0
10,4,7,blue/green,80,blue,catch,0
10,4,8,yellow/green,20,yellow,decision,20
10,4,9,green/yellow,0,green,decision,20
10,4,10,blue/red,40,blue,decision,20
10,4,11,blue/green,40,green,catch,0
10,4,12,red/blue,40,blue,decision,20
10,4,13,green/yellow,40,green,decision,0
10,4,14,green/yellow,40,green,decision,0
10,4,15,green/blue,40,green,catch,0
10,4,16,red/blue,40,blue,decision,20
10,4,17,blue/red,60,red,decision,20
10,4,18,red/blue,60,red,decision,20
10,4,19,blue/red,40,blue,decision,20
10,4,20,green/red,40,green,catch,20
10,4,21,green/blue,40,green,catch,40
10,4,22,green/red,0,green,catch,60
10,4,23,yellow/green,20,yellow,decision,20
10,4,24,green/yellow,40,green,decision,0
10,4,25,yellow/green,20,yellow,decision,0
10,4,26,green/yellow,0,green,decision,20
10,4,27,yellow/green,20,yellow,decision,20
10,4,28,yellow/blue,80,blue,catch,0
10,4,29,red/blue,60,red,decision,20
10,4,30,green/yellow,40,green,decision,0
10,4,31,green/yellow,40,green,decision,0
10,4,32,yellow/red,20,yellow,catch,40
10,4,33,red/yellow,60,red,catch,0
10,4,34,green/red,0,green,catch,60
10,4,35,yellow/green,20,yellow,decision,0
10,4,36,red/green,60,red,catch,0
10,4,37,yellow/green,20,yellow,decision,0
10,4,38,red/yellow,60,red,catch,0
10,4,39,red/yellow,60,red,catch,0
10,4,40,green/yellow,40,green,decision,0
10,5,1,blue/green,40,green,catch,0
10,5,2,green/yellow,40,green,decision,0
10,5,3,blue/yellow,40,blue,catch,0
10,5,4,red/blue,60,red,decision,0
10,5,5,red/blue,60,red,decision,0
10,5,6,red/blue,60,red,decision,20
10,5,7,blue/yellow,80,blue,catch,0
10,5,8,red/blue,60,red,decision,20
10,5,9,yellow/red,20,yellow,catch,40
10,5,10,green/red,60,red,catch,0
10,5,11,yellow/green,20,yellow,decision,0
10,5,12,red/blue,60,red,decision,0
10,5,13,yellow/red,60,red,catch,0
10,5,14,blue/red,40,blue,decision,20
10,5,15,yellow/green,20,yellow,decision,20
10,5,16,red/blue,60,red,decision,20
10,5,17,blue/red,60,red,decision,0
10,5,18,red/blue,60,red,decision,0
10,5,19,green/yellow,40,green,decision,0
10,5,20,blue/green,80,blue,catch,0
10,5,21,red/blue,60,red,decision,0
10,5,22,red/yellow,60,red,catch,0
10,5,23,yellow/red,60,red,catch,0
10,5,24,yellow/red,20,yellow,catch,40
10,5,25,blue/red,80,blue,decision,0
10,5,26,red/blue,60,red,decision,20
10,5,27,green/yellow,40,green,decision,0
10,5,28,blue/red,80,blue,decision,0
10,5,29,blue/yellow,40,blue,catch,0
10,5,30,yellow/green,20,yellow,decision,20
10,5,31,green/yellow,0,green,decision,20
10,5,32,blue/yellow,20,yellow,catch,60
10,5,33,red/yellow,60,red,catch,0
10,5,34,red/blue,60,red,decision,0
10,5,35,green/red,60,red,catch,0
10,5,36,blue/yellow,40,blue,catch,0
10,5,37,blue/red,40,blue,decision,20
10,5,38,green/yellow,0,green,decision,20
10,5,39,green/red,60,red,catch,0
10,5,40,yellow/green,20,yellow,decision,0
10,6,1,green/yellow,40,green,decision,0
10,6,2,yellow/green,20,yellow,decision,20
10,6,3,green/yellow,40,green,decision,0
10,6,4,blue/red,80,blue,decision,0
10,6,5,blue/red,40,blue,decision,20
10,6,6,yellow/red,20,yellow,catch,40
10,6,7,yellow/blue,20,yellow,catch,20
10,6,8,yellow/green,20,yellow,decision,0
10,6,9,green/yellow,0,green,decision,20
10,6,10,red/blue,60,red,decision,0
10,6,11,yellow/green,20,yellow,decision,20
10,6,12,red/green,60,red,catch,0
10,6,13,green/red,40,green,catch,20
10,6,14,red/yellow,60,red,catch,0
10,6,15,blue/red,80,blue,decision,0
10,6,16,blue/green,40,green,catch,40
10,6,17,green/blue,0,green,catch,80
10,6,18,yellow/green,20,yellow,decision,20
10,6,19,green/yellow,40,green,decision,0
10,6,20,green/yellow,40,green,decision,0
10,6,21,red/blue,60,red,decision,20
10,6,22,blue/red,80,blue,decision,0
10,6,23,green/yellow,0,green,decision,20
10,6,24,yellow/green,20,yellow,decision,20
10,6,25,green/yellow,0,green,decision,20
10,6,26,red/blue,60,red,decision,0
10,6,27,green/red,0,green,catch,60
10,6,28,red/green,60,red,catch,0
10,6,29,blue/yellow,80,blue,catch,0
10,6,30,red/green,60,red,catch,0
10,6,31,yellow/green,20,yellow,decision,20
10,6,32,yellow/red,60,red,catch,0
10,6,33,yellow/green,20,yellow,decision,0
10,6,34,green/yellow,40,green,decision,0
10,6,35,red/yellow,20,yellow,catch,40
10,6,36,red/blue,60,red,decision,20
10,6,37,green/yellow,40,green,decision,0
10,6,38,red/green,60,red,catch,0
10,6,39,green/red,60,red,catch,0
10,6,40,red/yellow,60,red,catch,0
11,1,1,blue/red,40,blue,decision,20
11,1,2,yellow/green,20,yellow,decision,20
11,1,3,blue/red,60,red,decision,0
11,1,4,blue/yellow,20,yellow,catch,20
11,1,5,blue/yellow,20,yellow,catch,20
11,1,6,blue/red,40,blue,decision,20
11,1,7,blue/green,80,blue,catch,0
11,1,8,blue/red,40,blue,decision,20
11,1,9,green/red,40,green,catch,20
11,1,10,blue/red,60,red,decision,20
11,1,11,red/blue,60,red,decision,20
11,1,12,yellow/green,20,yellow,decision,20
11,1,13,red/yellow,20,yellow,catch,40
11,1,14,green/red,0,green,catch,60
11,1,15,green/yellow,20,yellow,decision,20
11,1,16,blue/red,80,blue,decision,0
11,1,17,yellow/green,20,yellow,decision,0
11,1,18,blue/red,40,blue,decision,20
11,1,19,yellow/green,0,green,decision,20
11,1,20,yellow/blue,20,yellow,catch,20
11,1,21,green/yellow,40,green,decision,0
11,1,22,green/red,0,green,catch,60
11,1,23,yellow/green,20,yellow,decision,20
11,1,24,yellow/green,20,yellow,decision,20
11,1,25,red/yellow,60,red,catch,0
11,1,26,green/yellow,40,green,decision,0
11,1,27,red/blue,60,red,decision,20
11,1,28,red/green,60,red,catch,0
11,1,29,green/red,0,green,catch,60
11,1,30,red/yellow,60,red,catch,0
11,1,31,yellow/green,20,yellow,decision,0
11,1,32,yellow/green,20,yellow,decision,0
11,1,33,red/blue,60,red,decision,0
11,1,34,green/blue,40,green,catch,40
11,1,35,red/blue,60,red,decision,20
11,1,36,yellow/green,0,green,decision,20
11,1,37,yellow/green,40,green,decision,0
11,1,38,green/red,40,green,catch,20
11,1,39,green/red,0,green,catch,60
11,1,40,blue/green,40,blue,catch,0
11,2,1,blue/green,80,blue,catch,0
11,2,2,blue/green,80,blue,catch,0
11,2,3,yellow/blue,20,yellow,catch,20
11,2,4,yellow/blue,20,yellow,catch,60
11,2,5,red/green,60,red,catch,0
11,2,6,green/yellow,40,green,decision,0
11,2,7,yellow/green,20,yellow,decision,0
11,2,8,red/blue,60,red,decision,20
11,2,9,blue/green,80,blue,catch,0
11,2,10,green/yellow,0,green,decision,20
11,2,11,yellow/red,20,yellow,catch,40
11,2,12,yellow/green,20,yellow,decision,0
11,2,13,yellow/green,40,green,decision,0
11,2,14,blue/red,40,blue,decision,20
11,2,15,yellow/green,20,yellow,decision,20
11,2,16,yellow/green,20,yellow,decision,0
11,2,17,yellow/green,20,yellow,decision,0
11,2,18,yellow/blue,20,yellow,catch,60
11,2,19,green/blue,0,green,catch,40
11,2,20,yellow/red,20,yellow,catch,40
11,2,21,blue/red,40,blue,decision,20
11,2,22,blue/red,80,blue,decision,0
11,2,23,red/blue,60,red,decision,0
11,2,24,green/yellow,40,green,decision,0
11,2,25,green/yellow,40,green,decision,0
11,2,26,yellow/green,20,yellow,decision,20
11,2,27,green/yellow,0,green,decision,20
11,2,28,yellow/green,0,green,decision,20
11,2,29,blue/green,40,blue,catch,0
11,2,30,green/blue,0,green,catch,40
11,2,31,yellow/green,20,yellow,decision,20
11,2,32,blue/red,80,blue,decision,0
11,2,33,blue/yellow,80,blue,catch,0
11,2,34,yellow/red,20,yellow,catch,40
11,2,35,blue/red,40,blue,decision,20
11,2,36,red/green,60,red,catch,0
11,2,37,green/yellow,0,green,decision,20
11,2,38,green/yellow,0,green,decision,20
11,2,39,blue/green,40,blue,catch,0
11,2,40,yellow/green,20,yellow,decision,20
11,3,1,red/blue,80,blue,decision,0
11,3,2,yellow/red,20,yellow,catch,40
11,3,3,yellow/green,40,green,decision,0
11,3,4,red/blue,60,red,decision,20
11,3,5,yellow/blue,20,yellow,catch,20
11,3,6,yellow/red,20,yellow,catch,40
11,3,7,green/red,0,green,catch,60
11,3,8,green/yellow,0,green,decision,20
11,3,9,red/blue,60,red,decision,20
11,3,10,green/blue,0,green,catch,40
11,3,11,red/blue,60,red,decision,20
11,3,12,green/yellow,20,yellow,decision,0
11,3,13,yellow/green,20,yellow,decision,20
11,3,14,blue/green,80,blue,catch,0
11,3,15,green/yellow,40,green,decision,0
11,3,16,yellow/blue,80,blue,catch,0
11,3,17,green/yellow,0,green,decision,20
11,3,18,yellow/red,20,yellow,catch,40
11,3,19,yellow/green,20,yellow,decision,20
11,3,20,red/yellow,60,red,catch,0
11,3,21,green/yellow,40,green,decision,0
11,3,22,green/yellow,40,green,decision,0
11,3,23,green/yellow,20,yellow,decision,20
11,3,24,red/blue,60,red,decision,20
11,3,25,yellow/green,20,yellow,decision,0
11,3,26,green/red,0,green,catch,60
11,3,27,yellow/blue,20,yellow,catch,60
11,3,28,blue/red,40,blue,decision,20
11,3,29,red/blue,40,blue,decision,20
11,3,30,blue/yellow,40,blue,catch,0
11,3,31,green/yellow,0,green,decision,20
11,3,32,red/blue,60,red,decision,20
11,3,33,green/yellow,0,green,decision,20
11,3,34,green/yellow,0,green,decision,20
11,3,35,green/blue,0,green,catch,40
11,3,36,red/yellow,60,red,catch,0
11,3,37,red/blue,60,red,decision,20
11,3,38,yellow/blue,20,yellow,catch,20
11,3,39,yellow/red,20,yellow,catch,40
11,3,40,yellow/green,20,yellow,decision,0
11,4,1,blue/yellow,80,blue,catch,0
11,4,2,green/red,0,green,catch,60
11,4,3,blue/red,80,blue,decision,0
11,4,4,blue/yellow,40,blue,catch,0
11,4,5,blue/green,40,blue,catch,0
11,4,6,blue/red,80,blue,decision,0
11,4,7,blue/red,40,blue,decision,20
11,4,8,yellow/green,40,green,decision,0
11,4,9,red/blue,60,red,decision,0
11,4,10,blue/red,40,blue,decision,20
11,4,11,green/red,0,green,catch,60
11,4,12,green/yellow,40,green,decision,0
11,4,13,blue/green,80,blue,catch,0
11,4,14,yellow/green,20,yellow,decision,20
11,4,15,yellow/red,20,yellow,catch,40
11,4,16,red/blue,60,red,decision,0
11,4,17,yellow/blue,20,yellow,catch,60
11,4,18,red/yellow,60,red,catch,0
11,4,19,blue/red,80,blue,decision,0
11,4,20,yellow/blue,80,blue,catch,0
11,4,21,red/blue,60,red,decision,0
11,4,22,blue/red,60,red,decision,20
11,4,23,red/yellow,60,red,catch,0
11,4,24,green/yellow,20,yellow,decision,0
11,4,25,red/blue,60,red,decision,20
11,4,26,yellow/green,20,yellow,decision,20
11,4,27,yellow/green,20,yellow,decision,20
11,4,28,green/blue,0,green,catch,40
11,4,29,red/green,60,red,catch,0
11,4,30,yellow/green,20,yellow,decision,20
11,4,31,red/blue,60,red,decision,20
11,4,32,blue/red,80,blue,decision,0
11,4,33,yellow/blue,20,yellow,catch,60
11,4,34,green/yellow,0,green,decision,20
11,4,35,green/yellow,40,green,decision,0
11,4,36,red/green,60,red,catch,0
11,4,37,red/blue,60,red,decision,20
11,4,38,red/green,60,red,catch,0
11,4,39,blue/red,80,blue,decision,0
11,4,40,yellow/green,20,yellow,decision,20
11,5,1,green/yellow,0,green,decision,20
11,5,2,red/blue,60,red,decision,20
11,5,3,green/yellow,40,green,decision,0
11,5,4,green/yellow,20,yellow,decision,20
11,5,5,blue/red,40,blue,decision,20
11,5,6,green/red,60,red,catch,0
11,5,7,blue/green,40,blue,catch,0
11,5,8,blue/red,80,blue,decision,0
11,5,9,red/blue,60,red,decision,20
11,5,10,blue/red,80,blue,decision,0
11,5,11,green/blue,40,green,catch,40
11,5,12,green/yellow,40,green,decision,0
11,5,13,green/red,40,green,catch,20
11,5,14,green/red,0,green,catch,60
11,5,15,blue/red,80,blue,decision,0
11,5,16,green/blue,0,green,catch,40
11,5,17,yellow/green,20,yellow,decision,0
11,5,18,red/green,60,red,catch,0
11,5,19,yellow/green,40,green,decision,0
11,5,20,green/red,0,green,catch,60
11,5,21,red/green,60,red,catch,0
11,5,22,blue/red,80,blue,decision,0
11,5,23,green/red,40,green,catch,20
11,5,24,red/blue,60,red,decision,0
11,5,25,red/green,60,red,catch,0
11,5,26,blue/green,40,blue,catch,0
11,5,27,green/yellow,0,green,decision,20
11,5,28,green/yellow,40,green,decision,0
11,5,29,red/blue,60,red,decision,0
11,5,30,green/red,0,green,catch,60
11,5,31,yellow/green,20,yellow,decision,0
11,5,32,red/green,60,red,catch,0
11,5,33,blue/red,40,blue,decision,20
11,5,34,yellow/red,20,yellow,catch,40
11,5,35,red/green,0,green,catch,60
11,5,36,blue/red,80,blue,decision,0
11,5,37,green/yellow,40,green,decision,0
11,5,38,red/blue,60,red,decision,20
11,5,39,blue/red,40,blue,decision,20
11,5,40,green/yellow,0,green,decision,20
11,6,1,red/blue,60,red,decision,20
11,6,2,yellow/blue,80,blue,catch,0
11,6,3,yellow/blue,20,yellow,catch,60
11,6,4,yellow/green,40,green,decision,0
11,6,5,yellow/green,20,yellow,decision,0
11,6,6,red/blue,60,red,decision,0
11,6,7,yellow/green,20,yellow,decision,20
11,6,8,yellow/green,20,yellow,decision,20
11,6,9,green/yellow,0,green,decision,20
11,6,10,green/red,0,green,catch,60
11,6,11,yellow/green,20,yellow,decision,20
11,6,12,red/yellow,60,red,catch,0
11,6,13,blue/red,40,blue,decision,20
11,6,14,red/yellow,60,red,catch,0
11,6,15,blue/red,80,blue,decision,0
11,6,16,blue/red,80,blue,decision,0
11,6,17,green/blue,40,green,catch,40
11,6,18,blue/yellow,40,blue,catch,0
11,6,19,red/yellow,60,red,catch,0
11,6,20,blue/red,40,blue,decision,20
11,6,21,red/yellow,60,red,catch,0
11,6,22,blue/red,80,blue,decision,0
11,6,23,blue/red,40,blue,decision,20
11,6,24,blue/green,40,blue,catch,0
11,6,25,green/yellow,20,yellow,decision,0
11,6,26,green/red,0,green,catch,60
11,6,27,blue/red,80,blue,decision,0
11,6,28,blue/green,40,green,catch,0
11,6,29,green/yellow,0,green,decision,20
11,6,30,blue/yellow,80,blue,catch,0
11,6,31,red/green,60,red,catch,0
11,6,32,red/green,60,red,catch,0
11,6,33,blue/green,40,blue,catch,0
11,6,34,blue/red,80,blue,decision,0
11,6,35,green/yellow,0,green,decision,20
11,6,36,blue/red,60,red,decision,0
11,6,37,yellow/green,20,yellow,decision,0
11,6,38,blue/red,80,blue,decision,0
11,6,39,blue/red,40,blue,decision,20
11,6,40,yellow/green,20,yellow,decision,20
12,1,1,yellow/red,20,yellow,catch,40
12,1,2,red/blue,60,red,decision,0
12,1,3,yellow/red,20,yellow,catch,40
12,1,4,blue/green,40,blue,catch,0
12,1,5,blue/green,80,blue,catch,0
12,1,6,yellow/green,20,yellow,decision,0
12,1,7,blue/red,40,blue,decision,20
12,1,8,red/green,60,red,catch,0
12,1,9,red/yellow,60,red,catch,0
12,1,10,green/yellow,0,green,decision,20
12,1,11,red/blue,40,blue,decision,20
12,1,12,red/yellow,60,red,catch,0
12,1,13,green/yellow,0,green,decision,20
12,1,14,yellow/green,20,yellow,decision,0
12,1,15,red/blue,60,red,decision,0
12,1,16,red/blue,60,red,decision,20
